* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_L.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_L.wav
* Measurement: captured_sweep_L
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10502.929688 59.885 35.7100
10503.295898 59.681 35.1846
10503.662109 59.569 35.3457
10504.028320 59.593 35.5908
10504.394531 59.713 35.3428
10504.760742 59.850 34.4473
10505.126953 59.946 33.1602
10505.493164 60.000 31.8467
10505.859375 60.050 30.6768
10506.225586 60.135 29.5000
10506.591797 60.252 27.9873
10506.958008 60.351 25.9443
10507.324219 60.370 23.5234
10507.690430 60.276 21.1738
10508.056641 60.100 19.4092
10508.422852 59.922 18.4824
10508.789062 59.833 18.1318
10509.155273 59.857 17.7109
10509.521484 59.927 16.7217
10509.887695 59.946 15.2422
10510.253906 59.870 13.8398
10510.620117 59.748 13.1143
10510.986328 59.697 13.1406
10511.352539 59.803 13.2148
10511.718750 60.022 12.3701
10512.084961 60.206 10.2393
10512.451172 60.217 7.3232
10512.817383 60.010 4.6367
10513.183594 59.672 3.1738
10513.549805 59.391 3.2314
10513.916016 59.343 3.9014
10514.282227 59.510 3.6650
10514.648438 59.705 1.7783
10515.014648 59.743 -1.2812
10515.380859 59.558 -4.3721
10515.747070 59.229 -6.4014
10516.113281 58.939 -6.9854
10516.479492 58.855 -6.8809
10516.845703 58.972 -7.4111
10517.211914 59.130 -9.2002
10517.578125 59.176 -11.7705
10517.944336 59.076 -14.1025
10518.310547 58.931 -15.4092
10518.676758 58.902 -15.7773
10519.042969 59.069 -16.2051
10519.409180 59.344 -17.6904
10519.775391 59.559 -20.3457
10520.141602 59.601 -23.4492
10520.507812 59.470 -26.0078
10520.874023 59.282 -27.3516
10521.240234 59.195 -27.6338
10521.606445 59.291 -27.8398
10521.972656 59.500 -28.9805
10522.338867 59.671 -31.2891
10522.705078 59.691 -34.2539
10523.071289 59.538 -37.0781
10523.437500 59.272 -39.1152
10523.803711 59.003 -40.1689
10524.169922 58.825 -40.5898
10524.536133 58.763 -41.0098
10524.902344 58.770 -41.8828
10525.268555 58.780 -43.2617
10525.634766 58.754 -44.9160
10526.000977 58.691 -46.5576
10526.367188 58.617 -48.0068
10526.733398 58.570 -49.2695
10527.099609 58.572 -50.5283
10527.465820 58.617 -52.0479
10527.832031 58.665 -54.0078
10528.198242 58.659 -56.3418
10528.564453 58.557 -58.7051
10528.930664 58.363 -60.5771
10529.296875 58.143 -61.5234
10529.663086 58.006 -61.5498
10530.029297 58.036 -61.2852
10530.395508 58.213 -61.6074
10530.761719 58.426 -62.9785
10531.127930 58.558 -65.1904
10531.494141 58.557 -67.6279
10531.860352 58.447 -69.6748
10532.226562 58.306 -71.0381
10532.592773 58.210 -71.8848
10532.958984 58.185 -72.6455
10533.325195 58.201 -73.6260
10533.691406 58.217 -74.8086
10534.057617 58.226 -76.0146
10534.423828 58.253 -77.1924
10534.790039 58.313 -78.5361
10535.156250 58.380 -80.2988
10535.522461 58.391 -82.4844
10535.888672 58.295 -84.7236
10536.254883 58.097 -86.4297
10536.621094 57.874 -87.1377
10536.987305 57.742 -86.9092
10537.353516 57.776 -86.4346
10537.719727 57.940 -86.5371
10538.085938 58.118 -87.5137
10538.452148 58.211 -89.0020
10538.818359 58.199 -90.3330
10539.184570 58.142 -90.9824
10539.550781 58.141 -90.9189
10539.916992 58.262 -90.6514
10540.283203 58.488 -90.8232
10540.649414 58.740 -91.7266
10541.015625 58.947 -93.2090
10541.381836 59.084 -94.9258
10541.748047 59.167 -96.6338
10542.114258 59.219 -98.3135
10542.480469 59.239 -100.0693
10542.846680 59.201 -101.9102
10543.212891 59.077 -103.6104
10543.579102 58.873 -104.7588
10543.945312 58.653 -105.0049
10544.311523 58.516 -104.3848
10544.677734 58.540 -103.4570
10545.043945 58.716 -103.0000
10545.410156 58.960 -103.4814
10545.776367 59.178 -104.8594
10546.142578 59.316 -106.7715
10546.508789 59.369 -108.8086
10546.875000 59.365 -110.6914
10547.241211 59.342 -112.3213
10547.607422 59.336 -113.7695
10547.973633 59.364 -115.2207
10548.339844 59.423 -116.9043
10548.706055 59.480 -118.9893
10549.072266 59.486 -121.4658
10549.438477 59.391 -124.0732
10549.804688 59.179 -126.3184
10550.170898 58.886 -127.6270
10550.537109 58.618 -127.6660
10550.903320 58.503 -126.7109
10551.269531 58.604 -125.6631
10551.635742 58.863 -125.4209
10552.001953 59.155 -126.2715
10552.368164 59.386 -127.9189
10552.734375 59.529 -129.9092
10553.100586 59.600 -131.9707
10553.466797 59.614 -134.0850
10553.833008 59.555 -136.2822
10554.199219 59.388 -138.3623
10554.565430 59.105 -139.8066
10554.931641 58.779 -140.0098
10555.297852 58.569 -138.8662
10555.664062 58.619 -137.2920
10556.030273 58.907 -136.7520
10556.396484 59.246 -138.0273
10556.762695 59.440 -140.7500
10557.128906 59.396 -143.8711
10557.495117 59.146 -146.2451
10557.861328 58.833 -147.1445
10558.227539 58.643 -146.7676
10558.593750 58.670 -146.2275
10558.959961 58.830 -146.5898
10559.326172 58.966 -147.9922
10559.692383 58.983 -149.7832
10560.058594 58.901 -151.1787
10560.424805 58.822 -151.8584
10560.791016 58.843 -152.2324
10561.157227 58.959 -153.0664
10561.523438 59.072 -154.7686
10561.889648 59.078 -157.0801
10562.255859 58.941 -159.3477
10562.622070 58.710 -160.9834
10562.988281 58.483 -161.8662
10563.354492 58.330 -162.4209
10563.720703 58.237 -163.2100
10564.086914 58.133 -164.4004
10564.453125 57.970 -165.6621
10564.819336 57.777 -166.5625
10565.185547 57.634 -167.0654
10565.551758 57.593 -167.6904
10565.917969 57.605 -169.0439
10566.284180 57.558 -171.1826
10566.650391 57.373 -173.4717
10567.016602 57.077 -174.9902
10567.382812 56.821 -175.2451
10567.749023 56.779 -174.8545
10568.115234 56.966 -175.2881
10568.481445 57.199 -177.4912
10568.847656 57.251 178.8828
10569.213867 56.997 175.1162
10569.580078 56.474 172.8262
10569.946289 55.909 173.2148
10570.312500 55.654 175.8164
10570.678711 55.860 178.1416
10571.044922 56.290 178.0723
10571.411133 56.602 175.6787
10571.777344 56.622 172.3594
10572.143555 56.371 169.6396
10572.509766 56.018 168.4150
10572.875977 55.776 168.3643
10573.242188 55.720 168.1094
10573.608398 55.714 166.5381
10573.974609 55.552 163.7773
10574.340820 55.122 160.9258
10574.707031 54.471 159.3330
10575.073242 53.804 159.7803
10575.439453 53.373 161.6104
10575.805664 53.237 162.9814
10576.171875 53.199 162.6709
10576.538086 53.032 161.0283
10576.904297 52.654 159.2822
10577.270508 52.153 158.5430
10577.636719 51.720 158.9980
10578.002930 51.488 159.6377
10578.369141 51.397 159.1543
10578.735352 51.259 157.1055
10579.101562 50.909 154.0098
10579.467773 50.271 150.7939
10579.833984 49.335 148.4229
10580.200195 48.132 147.8955
10580.566406 46.764 150.4404
10580.932617 45.525 157.2744
10581.298828 44.955 167.5283
10581.665039 45.288 176.5293
10582.031250 45.985 -179.4199
10582.397461 46.400 -179.5664
10582.763672 46.219 178.9502
10583.129883 45.438 179.5742
10583.496094 44.476 -174.2861
10583.862305 44.267 -163.0254
10584.228516 45.163 -153.7900
10584.594727 46.320 -150.6455
10584.960938 47.071 -151.3232
10585.327148 47.303 -152.5469
10585.693359 47.210 -152.0889
10586.059570 47.117 -149.4385
10586.425781 47.231 -145.8994
10586.791992 47.466 -142.8301
10587.158203 47.649 -139.9111
10587.524414 47.824 -135.8516
10587.890625 48.272 -130.5537
10588.256836 49.156 -126.1895
10588.623047 50.241 -124.9102
10588.989258 51.160 -126.6592
10589.355469 51.708 -129.9414
10589.721680 51.868 -133.0391
10590.087891 51.777 -134.6064
10590.454102 51.670 -134.1875
10590.820312 51.765 -132.6143
10591.186523 52.093 -131.4004
10591.552734 52.522 -131.4297
10591.918945 52.916 -132.6016
10592.285156 53.226 -134.4541
10592.651367 53.455 -136.6836
10593.017578 53.609 -139.1973
10593.383789 53.669 -141.8633
10593.750000 53.622 -144.3193
10594.116211 53.507 -146.0557
10594.482422 53.430 -146.8174
10594.848633 53.510 -147.0293
10595.214844 53.773 -147.6689
10595.581055 54.112 -149.4824
10595.947266 54.378 -152.4277
10596.313477 54.477 -155.8389
10596.679688 54.408 -158.8975
10597.045898 54.243 -161.0479
10597.412109 54.084 -162.2588
10597.778320 53.988 -162.9551
10598.144531 53.942 -163.5791
10598.510742 53.907 -164.2324
10598.876953 53.879 -164.8105
10599.243164 53.892 -165.4326
10599.609375 53.955 -166.6357
10599.975586 53.983 -168.9844
10600.341797 53.825 -172.5010
10600.708008 53.341 -176.4248
10601.074219 52.476 -179.2861
10601.440430 51.367 -179.1934
10601.806641 50.451 -175.1426
10602.172852 50.235 -169.6162
10602.539062 50.610 -167.2617
10602.905273 50.973 -169.5391
10603.271484 50.891 -174.7324
10603.637695 50.215 179.7393
10604.003906 49.025 176.6729
10604.370117 47.730 178.5361
10604.736328 47.075 -175.4727
10605.102539 47.304 -170.9902
10605.468750 47.759 -171.3711
10605.834961 47.839 -174.9033
10606.201172 47.390 -178.3740
10606.567383 46.625 -178.9668
10606.933594 46.075 -176.0381
10607.299805 46.118 -173.0674
10607.666016 46.378 -174.1064
10608.032227 46.159 -179.3721
10608.398438 44.890 173.4131
10608.764648 41.899 168.3291
10609.130859 35.864 -179.1152
10609.497070 35.301 -107.1943
10609.863281 41.688 -90.3086
10610.229492 45.010 -93.2363
10610.595703 46.643 -98.2256
10610.961914 47.327 -101.5400
10611.328125 47.562 -101.8486
10611.694336 47.768 -99.4160
10612.060547 48.171 -95.8828
10612.426758 48.740 -92.8135
10612.792969 49.348 -90.6338
10613.159180 49.944 -89.1475
10613.525391 50.534 -88.3281
10613.891602 51.098 -88.3838
10614.257812 51.573 -89.3350
10614.624023 51.902 -90.7666
10614.990234 52.092 -92.0010
10615.356445 52.233 -92.5215
10615.722656 52.454 -92.4062
10616.088867 52.829 -92.3721
10616.455078 53.317 -93.1973
10616.821289 53.807 -95.0996
10617.187500 54.213 -97.7285
10617.553711 54.509 -100.5283
10617.919922 54.719 -103.0713
10618.286133 54.881 -105.1699
10618.652344 55.022 -106.7842
10619.018555 55.158 -107.8604
10619.384766 55.317 -108.3174
10619.750977 55.552 -108.2422
10620.117188 55.902 -108.0684
10620.483398 56.341 -108.4004
10620.849609 56.777 -109.5547
10621.215820 57.110 -111.2920
10621.582031 57.302 -112.9863
10621.948242 57.400 -114.0205
10622.314453 57.514 -114.2432
10622.680664 57.736 -114.1807
10623.046875 58.057 -114.6660
10623.413086 58.372 -116.1299
10623.779297 58.576 -118.3271
10624.145508 58.630 -120.6240
10624.511719 58.576 -122.4434
10624.877930 58.504 -123.6172
10625.244141 58.480 -124.4580
10625.610352 58.504 -125.4199
10625.976562 58.526 -126.6465
10626.342773 58.515 -127.8877
10626.708984 58.499 -128.8193
10627.075195 58.549 -129.4707
10627.441406 58.703 -130.3223
10627.807617 58.921 -131.9209
10628.173828 59.106 -134.3955
10628.540039 59.180 -137.3750
10628.906250 59.126 -140.2598
10629.272461 58.994 -142.5879
10629.638672 58.859 -144.3018
10630.004883 58.767 -145.7461
10630.371094 58.696 -147.3193
10630.737305 58.580 -149.0791
10631.103516 58.373 -150.6465
10631.469727 58.095 -151.4590
10631.835938 57.845 -151.2051
10632.202148 57.744 -150.2188
10632.568359 57.837 -149.4346
10632.934570 58.050 -149.7383
10633.300781 58.241 -151.3760
10633.666992 58.292 -153.9580
10634.033203 58.151 -156.7666
10634.399414 57.836 -159.0361
10634.765625 57.434 -160.2041
10635.131836 57.073 -160.1914
10635.498047 56.858 -159.5557
10635.864258 56.792 -159.1426
10636.230469 56.788 -159.4385
10636.596680 56.751 -160.3037
10636.962891 56.649 -161.2568
10637.329102 56.516 -161.9473
10637.695312 56.400 -162.4365
10638.061523 56.297 -163.0498
10638.427734 56.136 -163.8770
10638.793945 55.845 -164.4141
10639.160156 55.443 -163.7100
10639.526367 55.096 -161.0762
10639.892578 55.039 -157.1367
10640.258789 55.328 -153.8086
10640.625000 55.740 -152.4414
10640.991211 56.007 -152.6533
10641.357422 56.015 -152.9932
10641.723633 55.855 -151.9932
10642.089844 55.774 -149.1963
10642.456055 55.983 -145.8428
10642.822266 56.424 -143.8125
10643.188477 56.842 -143.7227
10643.554688 57.033 -144.7031
10643.920898 56.964 -145.3096
10644.287109 56.768 -144.3613
10644.653320 56.682 -141.6963
10645.019531 56.886 -138.5088
10645.385742 57.339 -136.3779
10645.751953 57.861 -135.9395
10646.118164 58.306 -136.8369
10646.484375 58.626 -138.4199
10646.850586 58.834 -140.2012
10647.216797 58.961 -141.9424
10647.583008 59.029 -143.5430
10647.949219 59.056 -144.8994
10648.315430 59.063 -145.8867
10648.681641 59.091 -146.4639
10649.047852 59.179 -146.7705
10649.414062 59.342 -147.1025
10649.780273 59.559 -147.7324
10650.146484 59.789 -148.7471
10650.512695 59.999 -150.0410
10650.878906 60.177 -151.4209
10651.245117 60.332 -152.7285
10651.611328 60.484 -153.9092
10651.977539 60.650 -155.0146
10652.343750 60.837 -156.1592
10652.709961 61.039 -157.4600
10653.076172 61.240 -158.9883
10653.442383 61.421 -160.7461
10653.808594 61.565 -162.6680
10654.174805 61.663 -164.6445
10654.541016 61.716 -166.5537
10654.907227 61.731 -168.2812
10655.273438 61.723 -169.7383
10655.639648 61.714 -170.8838
10656.005859 61.731 -171.7598
10656.372070 61.795 -172.5254
10656.738281 61.908 -173.4248
10657.104492 62.046 -174.6738
10657.470703 62.163 -176.3213
10657.836914 62.222 -178.1963
10658.203125 62.213 -179.9863
10658.569336 62.163 178.5869
10658.935547 62.128 177.5752
10659.301758 62.152 176.7197
10659.667969 62.232 175.6162
10660.034180 62.320 174.0098
10660.400391 62.355 171.9795
10660.766602 62.305 169.8662
10661.132812 62.188 168.0566
10661.499023 62.056 166.7520
10661.865234 61.968 165.8408
10662.231445 61.953 164.9727
10662.597656 61.991 163.8105
10662.963867 62.038 162.2305
10663.330078 62.058 160.3350
10663.696289 62.034 158.3242
10664.062500 61.972 156.3760
10664.428711 61.885 154.5977
10664.794922 61.791 153.0234
10665.161133 61.701 151.6455
10665.527344 61.625 150.4248
10665.893555 61.564 149.3145
10666.259766 61.521 148.2812
10666.625977 61.495 147.3135
10666.992188 61.495 146.3828
10667.358398 61.531 145.3848
10667.724609 61.599 144.1182
10668.090820 61.671 142.3877
10668.457031 61.698 140.1611
10668.823242 61.633 137.6523
10669.189453 61.465 135.2617
10669.555664 61.228 133.3760
10669.921875 60.998 132.1045
10670.288086 60.839 131.1367
10670.654297 60.758 129.9277
10671.020508 60.693 128.1416
10671.386719 60.569 125.9189
10671.752930 60.361 123.7451
10672.119141 60.118 122.0723
10672.485352 59.931 120.9219
10672.851562 59.862 119.7666
10673.217773 59.880 117.9297
10673.583984 59.882 115.1572
10673.950195 59.772 111.7891
10674.316406 59.517 108.5029
10674.682617 59.166 105.9346
10675.048828 58.820 104.3047
10675.415039 58.573 103.2529
10675.781250 58.438 102.0898
10676.147461 58.349 100.3574
10676.513672 58.218 98.1113
10676.879883 58.005 95.7510
10677.246094 57.725 93.6924
10677.612305 57.428 92.1250
10677.978516 57.168 90.9648
10678.344727 56.972 89.9785
10678.710938 56.850 88.9326
10679.077148 56.804 87.6016
10679.443359 56.828 85.6943
10679.809570 56.885 82.8965
10680.175781 56.900 79.0547
10680.541992 56.786 74.3574
10680.908203 56.477 69.3623
10681.274414 55.961 64.9023
10681.640625 55.310 61.8818
10682.006836 54.705 60.7969
10682.373047 54.365 61.0381
10682.739258 54.369 60.8857
10683.105469 54.556 58.8340
10683.471680 54.675 54.6621
10683.837891 54.540 49.1660
10684.204102 54.074 43.5430
10684.570312 53.305 39.0654
10684.936523 52.376 36.8145
10685.302734 51.546 37.0557
10685.668945 51.058 38.5537
10686.035156 50.915 39.2080
10686.401367 50.896 37.8740
10686.767578 50.789 34.8770
10687.133789 50.521 31.1807
10687.500000 50.153 27.5762
10687.866211 49.808 24.2090
10688.232422 49.574 20.5166
10688.598633 49.432 15.7529
10688.964844 49.272 9.7002
10689.331055 48.993 2.9160
10689.697266 48.577 -3.4941
10690.063477 48.140 -8.3691
10690.429688 47.931 -11.3574
10690.795898 48.176 -13.7842
10691.162109 48.817 -17.8721
10691.528320 49.545 -24.6953
10691.894531 50.059 -33.7314
10692.260742 50.174 -43.6709
10692.626953 49.820 -52.9082
10692.993164 49.049 -59.5674
10693.359375 48.135 -61.7930
10693.725586 47.644 -59.6328
10694.091797 47.959 -57.1484
10694.458008 48.702 -58.5176
10694.824219 49.267 -63.7852
10695.190430 49.338 -70.7393
10695.556641 48.864 -76.7637
10695.922852 48.038 -79.2012
10696.289062 47.413 -76.5518
10696.655273 47.643 -71.6504
10697.021484 48.610 -70.0020
10697.387695 49.642 -73.0732
10697.753906 50.327 -78.9326
10698.120117 50.581 -85.2812
10698.486328 50.503 -90.3330
10698.852539 50.317 -93.0879
10699.218750 50.291 -93.8262
10699.584961 50.562 -94.0811
10699.951172 51.029 -95.3350
10700.317383 51.500 -97.9023
10700.683594 51.847 -101.2119
10701.049805 52.052 -104.5439
10701.416016 52.159 -107.4570
10701.782227 52.225 -109.8809
10702.148438 52.282 -111.9580
10702.514648 52.334 -113.8135
10702.880859 52.383 -115.4531
10703.247070 52.450 -116.8740
10703.613281 52.568 -118.2441
10703.979492 52.743 -119.9229
10704.345703 52.936 -122.2461
10704.711914 53.079 -125.2832
10705.078125 53.112 -128.7676
10705.444336 53.015 -132.2100
10705.810547 52.820 -135.1104
10706.176758 52.607 -137.2031
10706.542969 52.463 -138.6465
10706.909180 52.431 -139.9688
10707.275391 52.479 -141.6895
10707.641602 52.527 -143.9355
10708.007812 52.516 -146.3906
10708.374023 52.444 -148.5508
10708.740234 52.373 -150.0879
10709.106445 52.382 -151.1396
10709.472656 52.504 -152.2764
10709.838867 52.683 -154.0449
10710.205078 52.813 -156.5088
10710.571289 52.817 -159.1836
10710.937500 52.695 -161.3223
10711.303711 52.544 -162.3662
10711.669922 52.517 -162.4854
10712.036133 52.700 -162.7422
10712.402344 53.019 -164.3613
10712.768555 53.285 -167.8008
10713.134766 53.324 -172.6084
10713.500977 53.040 -177.7959
10713.867188 52.432 177.8330
10714.233398 51.616 175.3936
10714.599609 50.824 175.3359
10714.965820 50.294 176.6855
10715.332031 50.042 177.4863
10715.698242 49.831 176.6797
10716.064453 49.410 174.9736
10716.430664 48.708 174.2100
10716.796875 47.927 176.3018
10717.163086 47.538 -178.6992
10717.529297 47.834 -174.0742
10717.895508 48.502 -173.1377
10718.261719 49.039 -175.9434
10718.627930 49.173 179.2979
10718.994141 48.850 174.5752
10719.360352 48.165 171.6152
10719.726562 47.351 171.5449
10720.092773 46.722 174.1328
10720.458984 46.457 177.5469
10720.825195 46.439 179.9395
10721.191406 46.430 -179.0938
10721.557617 46.276 -178.9141
10721.923828 45.931 -178.6836
10722.290039 45.407 -177.6338
10722.656250 44.778 -174.9834
10723.022461 44.234 -170.2158
10723.388672 44.052 -164.1270
10723.754883 44.324 -159.2441
10724.121094 44.771 -157.6836
10724.487305 45.008 -159.3975
10724.853516 44.799 -162.8721
10725.219727 44.104 -166.1436
10725.585938 43.100 -167.4111
10725.952148 42.194 -166.2480
10726.318359 41.743 -165.1396
10726.684570 41.616 -167.7061
10727.050781 41.370 -175.1699
10727.416992 40.706 173.4189
10727.783203 39.560 159.6318
10728.149414 38.047 145.2402
10728.515625 36.462 132.3203
10728.881836 35.276 122.6201
10729.248047 34.923 115.6875
10729.614258 35.342 108.9521
10729.980469 36.022 101.1055
10730.346680 36.534 93.0107
10730.712891 36.751 86.1816
10731.079102 36.808 81.6221
10731.445312 36.986 78.9512
10731.811523 37.474 76.1465
10732.177734 38.201 70.9824
10732.543945 38.963 62.5742
10732.910156 39.618 51.2500
10733.276367 40.123 37.8838
10733.642578 40.473 23.6133
10734.008789 40.657 9.8252
10734.375000 40.654 -1.8174
10734.741211 40.506 -9.3916
10735.107422 40.483 -11.2354
10735.473633 41.121 -8.1504
10735.839844 42.661 -4.8916
10736.206055 44.624 -5.3682
10736.572266 46.443 -9.5137
10736.938477 47.858 -15.7061
10737.304688 48.809 -22.4570
10737.670898 49.323 -28.6104
10738.037109 49.483 -33.1982
10738.403320 49.440 -35.4531
10738.769531 49.427 -35.1797
10739.135742 49.685 -33.3779
10739.501953 50.274 -32.0352
10739.868164 51.015 -32.6475
10740.234375 51.664 -35.2939
10740.600586 52.067 -39.0742
10740.966797 52.206 -42.7979
10741.333008 52.179 -45.4785
