* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_LR.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_LR.wav
* Measurement: captured_sweep_LR
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12644.165039 63.848 173.8066
12644.531250 63.754 173.3789
12644.897461 63.669 173.4883
12645.263672 63.665 173.8965
12645.629883 63.754 173.9941
12645.996094 63.861 173.3086
12646.362305 63.876 171.9434
12646.728516 63.735 170.5547
12647.094727 63.469 169.9668
12647.460938 63.209 170.6328
12647.827148 63.108 172.1172
12648.193359 63.204 173.2793
12648.559570 63.379 173.2754
12648.925781 63.475 172.2344
12649.291992 63.416 170.9844
12649.658203 63.251 170.3809
12650.024414 63.113 170.6836
12650.390625 63.110 171.2793
12650.756836 63.218 171.2266
12651.123047 63.302 170.1758
12651.489258 63.242 168.6387
12651.855469 63.024 167.5645
12652.221680 62.754 167.6699
12652.587891 62.598 168.8223
12652.954102 62.635 169.9727
12653.320312 62.776 170.0977
12653.686523 62.850 169.0957
12654.052734 62.748 167.7051
12654.418945 62.476 166.9199
12654.785156 62.149 167.3750
12655.151367 61.917 168.9160
12655.517578 61.851 170.6992
12655.883789 61.896 171.9668
12656.250000 61.957 172.6113
12656.616211 61.991 172.9805
12656.982422 62.025 173.3203
12657.348633 62.094 173.4824
12657.714844 62.182 173.1133
12658.081055 62.221 172.0977
12658.447266 62.141 170.7832
12658.813477 61.932 169.8164
12659.179688 61.662 169.7773
12659.545898 61.452 170.7539
12659.912109 61.395 172.1758
12660.278320 61.484 173.2363
12660.644531 61.625 173.5312
12661.010742 61.732 173.2402
12661.376953 61.775 172.7969
12661.743164 61.778 172.5059
12662.109375 61.774 172.3887
12662.475586 61.769 172.3027
12662.841797 61.738 172.2168
12663.208008 61.659 172.3555
12663.574219 61.557 173.0430
12663.940430 61.504 174.3887
12664.306641 61.572 176.0078
12664.672852 61.765 177.2070
12665.039062 62.002 177.4863
12665.405273 62.175 176.8906
12665.771484 62.217 175.9199
12666.137695 62.132 175.2031
12666.503906 61.985 175.1816
12666.870117 61.871 175.8555
12667.236328 61.850 176.7793
12667.602539 61.909 177.4062
12667.968750 61.983 177.5098
12668.334961 62.014 177.2988
12668.701172 61.996 177.1699
12669.067383 61.978 177.3828
12669.433594 62.021 177.8145
12669.799805 62.146 178.0371
12670.166016 62.311 177.6523
12670.532227 62.440 176.6230
12670.898438 62.472 175.2930
12671.264648 62.402 174.1738
12671.630859 62.275 173.6797
12671.997070 62.165 173.8945
12672.363281 62.133 174.5352
12672.729492 62.184 175.1660
12673.095703 62.279 175.5234
12673.461914 62.380 175.6172
12673.828125 62.470 175.5898
12674.194336 62.559 175.5020
12674.560547 62.654 175.2715
12674.926758 62.740 174.7715
12675.292969 62.783 174.0000
12675.659180 62.758 173.1387
12676.025391 62.664 172.4746
12676.391602 62.529 172.2441
12676.757812 62.405 172.5078
12677.124023 62.336 173.1133
12677.490234 62.344 173.7656
12677.856445 62.422 174.1641
12678.222656 62.543 174.0781
12678.588867 62.666 173.4102
12678.955078 62.745 172.2109
12679.321289 62.742 170.7148
12679.687500 62.646 169.2871
12680.053711 62.481 168.3008
12680.419922 62.310 167.9434
12680.786133 62.197 168.0469
12681.152344 62.162 168.1914
12681.518555 62.167 168.0312
12681.884766 62.151 167.6035
12682.250977 62.084 167.2695
12682.617188 62.002 167.4043
12682.983398 61.979 168.0117
12683.349609 62.062 168.6270
12683.715820 62.217 168.6738
12684.082031 62.350 167.9727
12684.448242 62.383 166.8809
12684.814453 62.302 166.0176
12685.180664 62.171 165.8477
12685.546875 62.090 166.3281
12685.913086 62.112 166.8770
12686.279297 62.194 166.8711
12686.645508 62.238 166.1602
12687.011719 62.163 165.1562
12687.377930 61.966 164.5156
12687.744141 61.714 164.7363
12688.110352 61.516 165.8203
12688.476562 61.444 167.2266
12688.842773 61.483 168.2852
12689.208984 61.555 168.6816
12689.575195 61.589 168.5527
12689.941406 61.556 168.2578
12690.307617 61.466 168.1309
12690.673828 61.354 168.3574
12691.040039 61.263 168.9707
12691.406250 61.229 169.8613
12691.772461 61.281 170.7773
12692.138672 61.415 171.3633
12692.504883 61.593 171.3262
12692.871094 61.747 170.6152
12693.237305 61.821 169.4922
12693.603516 61.799 168.4238
12693.969727 61.715 167.8438
12694.335938 61.644 167.8984
12694.702148 61.653 168.3125
12695.068359 61.753 168.5664
12695.434570 61.890 168.2988
12695.800781 61.991 167.5430
12696.166992 62.013 166.6504
12696.533203 61.966 166.0332
12696.899414 61.894 165.9316
12697.265625 61.854 166.3086
12697.631836 61.879 166.9023
12697.998047 61.967 167.4023
12698.364258 62.091 167.6133
12698.730469 62.216 167.4961
12699.096680 62.316 167.1309
12699.462891 62.379 166.6719
12699.829102 62.409 166.2871
12700.195312 62.431 166.0801
12700.561523 62.474 165.9902
12700.927734 62.554 165.8008
12701.293945 62.654 165.2539
12701.660156 62.730 164.2559
12702.026367 62.736 162.9551
12702.392578 62.657 161.6699
12702.758789 62.510 160.7129
12703.125000 62.343 160.2344
12703.491211 62.198 160.1426
12703.857422 62.094 160.2227
12704.223633 62.027 160.2988
12704.589844 61.983 160.3203
12704.956055 61.964 160.2598
12705.322266 61.972 160.0195
12705.688477 61.990 159.4473
12706.054688 61.981 158.4922
12706.420898 61.907 157.3223
12706.787109 61.755 156.2773
12707.153320 61.555 155.6855
12707.519531 61.366 155.6348
12707.885742 61.238 155.8965
12708.251953 61.172 156.1074
12708.618164 61.130 156.0918
12708.984375 61.078 155.9824
12709.350586 61.025 156.0176
12709.716797 61.017 156.2363
12710.083008 61.090 156.3145
12710.449219 61.223 155.7539
12710.815430 61.334 154.2773
12711.181641 61.327 152.0449
12711.547852 61.131 149.6016
12711.914062 60.734 147.7090
12712.280273 60.192 147.1562
12712.646484 59.641 148.4512
12713.012695 59.265 151.3691
12713.378906 59.181 154.7617
12713.745117 59.333 157.2793
12714.111328 59.550 158.3652
12714.477539 59.681 158.4023
12714.843750 59.674 158.2012
12715.209961 59.579 158.4492
12715.576172 59.496 159.2910
12715.942383 59.496 160.2461
12716.308594 59.543 160.6816
12716.674805 59.532 160.4883
12717.041016 59.380 160.2949
12717.407227 59.126 161.0703
12717.773438 58.944 163.3164
12718.139648 59.041 166.2168
12718.505859 59.426 167.9688
12718.872070 59.882 167.4629
12719.238281 60.156 165.0684
12719.604492 60.118 162.0586
12719.970703 59.784 159.9180
12720.336914 59.319 159.8145
12720.703125 58.994 161.8027
12721.069336 58.996 164.3926
12721.435547 59.241 165.7617
12721.801758 59.483 165.4180
12722.167969 59.542 164.1973
12722.534180 59.395 163.3555
12722.900391 59.154 163.8535
12723.266602 59.006 165.8066
12723.632812 59.093 168.3223
12723.999023 59.398 170.1680
12724.365234 59.791 170.6992
12724.731445 60.143 170.0215
12725.097656 60.383 168.5898
12725.463867 60.494 166.8770
12725.830078 60.487 165.2695
12726.196289 60.393 164.0527
12726.562500 60.255 163.3945
12726.928711 60.124 163.3105
12727.294922 60.045 163.6406
12727.661133 60.040 164.1016
12728.027344 60.106 164.3926
12728.393555 60.216 164.2910
12728.759766 60.330 163.6953
12729.125977 60.401 162.6543
12729.492188 60.390 161.4141
12729.858398 60.283 160.3887
12730.224609 60.117 160.0254
12730.590820 59.977 160.5059
12730.957031 59.951 161.4883
12731.323242 60.054 162.2207
12731.689453 60.199 162.1719
12732.055664 60.268 161.4805
12732.421875 60.208 160.8496
12732.788086 60.075 161.0293
12733.154297 60.008 162.1602
12733.520508 60.117 163.4570
12733.886719 60.358 163.8047
12734.252930 60.569 162.7969
12734.619141 60.611 160.9727
12734.985352 60.452 159.3203
12735.351562 60.183 158.6309
12735.717773 59.954 158.9258
12736.083984 59.850 159.3887
12736.450195 59.803 159.1855
12736.816406 59.674 158.3359
12737.182617 59.394 157.7129
12737.548828 59.048 158.3125
12737.915039 58.846 160.2441
12738.281250 58.932 162.2285
12738.647461 59.210 162.7070
12739.013672 59.442 161.3555
12739.379883 59.458 159.0977
12739.746094 59.241 157.2637
12740.112305 58.915 156.8359
12740.478516 58.674 157.8398
12740.844727 58.625 159.3066
12741.210938 58.707 160.2559
12741.577148 58.790 160.5957
12741.943359 58.824 160.8809
12742.309570 58.859 161.5000
12742.675781 58.963 162.1699
12743.041992 59.108 162.2832
12743.408203 59.180 161.6934
12743.774414 59.082 161.0547
12744.140625 58.840 161.4336
12744.506836 58.630 163.4570
12744.873047 58.669 166.4043
12745.239258 58.987 168.4922
12745.605469 59.373 168.5996
12745.971680 59.593 167.1152
12746.337891 59.548 165.2773
12746.704102 59.294 164.3359
12747.070312 59.005 164.8711
12747.436523 58.857 166.3672
12747.802734 58.883 167.6426
12748.168945 58.963 168.0332
12748.535156 58.975 167.8633
12748.901367 58.909 167.8789
12749.267578 58.861 168.4473
12749.633789 58.920 169.1660
12750.000000 59.072 169.2949
12750.366211 59.212 168.5684
12750.732422 59.252 167.4355
12751.098633 59.204 166.6074
12751.464844 59.166 166.3848
12751.831055 59.232 166.2891
12752.197266 59.378 165.4629
12752.563477 59.466 163.5488
12752.929688 59.353 161.0840
12753.295898 58.995 159.2461
12753.662109 58.496 159.2930
12754.028320 58.114 161.6934
12754.394531 58.106 165.2246
12754.760742 58.464 167.7109
12755.126953 58.946 168.0762
12755.493164 59.330 166.7812
12755.859375 59.542 164.8262
12756.225586 59.620 162.9844
12756.591797 59.638 161.5234
12756.958008 59.649 160.3086
12757.324219 59.659 159.1270
12757.690430 59.650 157.9336
12758.056641 59.614 156.8203
12758.422852 59.565 155.8340
12758.789062 59.506 154.8906
12759.155273 59.416 153.9277
12759.521484 59.264 153.0996
12759.887695 59.052 152.7949
12760.253906 58.844 153.3379
12760.620117 58.742 154.5566
12760.986328 58.797 155.6816
12761.352539 58.942 155.9219
12761.718750 59.043 155.1191
12762.084961 58.999 153.8086
12762.451172 58.803 152.8027
12762.817383 58.539 152.6914
12763.183594 58.333 153.4238
12763.549805 58.255 154.3262
12763.916016 58.267 154.6875
12764.282227 58.272 154.3477
12764.648438 58.209 153.6777
12765.014648 58.088 153.1484
12765.380859 57.969 152.9297
12765.747070 57.896 152.8125
12766.113281 57.863 152.4668
12766.479492 57.823 151.8105
12766.845703 57.742 151.0801
12767.211914 57.634 150.5977
12767.578125 57.547 150.4609
12767.944336 57.520 150.4297
12768.310547 57.540 150.1211
12768.676758 57.542 149.3730
12769.042969 57.465 148.4258
12769.409180 57.291 147.7754
12769.775391 57.069 147.8652
12770.141602 56.892 148.7305
12770.507812 56.829 149.8457
12770.874023 56.859 150.4629
12771.240234 56.876 150.1992
12771.606445 56.767 149.3203
12771.972656 56.481 148.5586
12772.338867 56.066 148.7070
12772.705078 55.660 150.1055
12773.071289 55.403 152.1934
12773.437500 55.311 153.8145
12773.803711 55.245 154.2402
12774.169922 55.042 153.7812
12774.536133 54.636 153.4863
12774.902344 54.110 154.4805
12775.268555 53.679 157.1250
12775.634766 53.538 160.3848
12776.000977 53.669 162.5781
12776.367188 53.870 162.9375
12776.733398 53.964 161.9336
12777.099609 53.895 160.5098
12777.465820 53.707 159.3965
12777.832031 53.477 158.8652
12778.198242 53.258 158.8477
12778.564453 53.068 159.2617
12778.930664 52.927 160.1445
12779.296875 52.878 161.4199
12779.663086 52.947 162.6816
12780.029297 53.090 163.4590
12780.395508 53.208 163.7617
12780.761719 53.250 164.2148
12781.127930 53.286 165.5137
12781.494141 53.476 167.5508
12781.860352 53.900 169.0938
12782.226562 54.427 168.8594
12782.592773 54.815 166.7383
12782.958984 54.887 163.7695
12783.325195 54.609 161.5195
12783.691406 54.121 161.4609
12784.057617 53.725 164.0234
12784.423828 53.682 167.7012
12784.790039 53.934 170.2148
12785.156250 54.193 170.8457
12785.522461 54.260 170.5391
12785.888672 54.135 170.5742
12786.254883 53.952 171.5312
12786.621094 53.827 172.9336
12786.987305 53.727 173.9766
12787.353516 53.514 174.6680
12787.719727 53.119 176.0645
12788.085938 52.681 179.4160
12788.452148 52.511 -175.4199
12788.818359 52.776 -170.6895
12789.184570 53.251 -168.5098
12789.550781 53.591 -168.7871
12789.916992 53.625 -170.0078
12790.283203 53.391 -170.5625
12790.649414 53.083 -169.6055
12791.015625 52.902 -167.5820
12791.381836 52.892 -165.7051
12791.748047 52.929 -164.5508
12792.114258 52.912 -163.5898
12792.480469 52.895 -162.0078
12792.846680 53.033 -159.8184
12793.212891 53.401 -158.0938
12793.579102 53.888 -157.8320
12793.945312 54.313 -158.9609
12794.311523 54.585 -160.6191
12794.677734 54.739 -161.9551
12795.043945 54.875 -162.7500
12795.410156 55.048 -163.4570
12795.776367 55.198 -164.5566
12796.142578 55.208 -165.8242
12796.508789 55.033 -166.2578
12796.875000 54.796 -164.7363
12797.241211 54.777 -161.2715
12797.607422 55.161 -157.8203
12797.973633 55.774 -156.5996
12798.339844 56.266 -157.9141
12798.706055 56.398 -160.4062
12799.072266 56.128 -162.1250
12799.438477 55.637 -161.2344
12799.804688 55.319 -157.2402
12800.170898 55.520 -152.3359
12800.537109 56.119 -149.6699
12800.903320 56.712 -150.0742
12801.269531 57.027 -152.3125
12801.635742 57.012 -154.6836
12802.001953 56.782 -155.8672
12802.368164 56.547 -155.4316
12802.734375 56.492 -154.1367
12803.100586 56.623 -153.2930
12803.466797 56.798 -153.5605
12803.833008 56.873 -154.5547
12804.199219 56.811 -155.3828
12804.565430 56.690 -155.2910
12804.931641 56.651 -154.1914
12805.297852 56.793 -152.7930
12805.664062 57.089 -152.0527
12806.030273 57.418 -152.4121
12806.396484 57.660 -153.6113
12806.762695 57.764 -155.0195
12807.128906 57.753 -156.0293
12807.495117 57.703 -156.3633
12807.861328 57.686 -156.2129
12808.227539 57.718 -156.0684
12808.593750 57.742 -156.2480
12808.959961 57.682 -156.5801
12809.326172 57.515 -156.4551
12809.692383 57.313 -155.2441
12810.058594 57.229 -152.9062
12810.424805 57.380 -150.3418
12810.791016 57.727 -148.7871
12811.157227 58.107 -148.7656
12811.523438 58.374 -149.8477
12811.889648 58.485 -151.1738
12812.255859 58.499 -152.0488
12812.622070 58.525 -152.3535
12812.988281 58.630 -152.5781
12813.354492 58.783 -153.3359
12813.720703 58.883 -154.7383
12814.086914 58.853 -156.2930
12814.453125 58.699 -157.2207
12814.819336 58.520 -156.9668
12815.185547 58.458 -155.6758
12815.551758 58.585 -154.1914
12815.917969 58.846 -153.3691
12816.284180 59.121 -153.4102
12816.650391 59.333 -153.9238
12817.016602 59.477 -154.3887
12817.382812 59.605 -154.5625
12817.749023 59.768 -154.5801
12818.115234 59.971 -154.7715
12818.481445 60.181 -155.3477
12818.847656 60.353 -156.2617
12819.213867 60.466 -157.3027
12819.580078 60.525 -158.2520
12819.946289 60.549 -158.9883
12820.312500 60.560 -159.4785
12820.678711 60.573 -159.7422
12821.044922 60.606 -159.8281
12821.411133 60.669 -159.8379
12821.777344 60.764 -159.9258
12822.143555 60.875 -160.2168
12822.509766 60.976 -160.7305
12822.875977 61.049 -161.3613
12823.242188 61.093 -161.9629
12823.608398 61.124 -162.4746
12823.974609 61.155 -162.9668
12824.340820 61.174 -163.5430
12824.707031 61.156 -164.1836
12825.073242 61.081 -164.6621
12825.439453 60.969 -164.6445
12825.805664 60.888 -163.9727
12826.171875 60.914 -162.9219
12826.538086 61.069 -162.1445
12826.904297 61.289 -162.2012
12827.270508 61.466 -163.1367
12827.636719 61.527 -164.4785
12828.002930 61.474 -165.5508
12828.369141 61.385 -165.8965
12828.735352 61.373 -165.6348
12829.101562 61.492 -165.4746
12829.467773 61.682 -166.1426
12829.833984 61.821 -167.7773
12830.200195 61.808 -169.8496
12830.566406 61.629 -171.4941
12830.932617 61.372 -171.9551
12831.298828 61.195 -171.1309
12831.665039 61.224 -169.8281
12832.031250 61.434 -169.2090
12832.397461 61.679 -169.8223
12832.763672 61.821 -171.3301
12833.129883 61.807 -172.9375
12833.496094 61.685 -173.9199
12833.862305 61.560 -174.0352
12834.228516 61.525 -173.6680
12834.594727 61.585 -173.4922
12834.960938 61.666 -173.8867
12835.327148 61.689 -174.6836
12835.693359 61.628 -175.4023
12836.059570 61.526 -175.6484
12836.425781 61.454 -175.3984
12836.791992 61.456 -175.0078
12837.158203 61.515 -174.8691
12837.524414 61.582 -175.0957
12837.890625 61.624 -175.4980
12838.256836 61.654 -175.8613
12838.623047 61.703 -176.1895
12838.989258 61.782 -176.7285
12839.355469 61.856 -177.6953
12839.721680 61.862 -179.0000
12840.087891 61.766 179.8027
12840.454102 61.597 179.2734
12840.820312 61.454 179.6992
12841.186523 61.449 -179.2891
12841.552734 61.608 -178.5684
12841.918945 61.842 -178.8418
12842.285156 62.015 179.8965
12842.651367 62.042 178.2617
12843.017578 61.926 177.0703
12843.383789 61.759 176.8906
12843.750000 61.675 177.6582
12844.116211 61.755 178.6387
12844.482422 61.966 178.9629
12844.848633 62.198 178.2695
12845.214844 62.351 176.7891
12845.581055 62.386 175.0332
12845.947266 62.316 173.4746
12846.313477 62.189 172.3750
12846.679688 62.062 171.7500
12847.045898 61.972 171.4121
12847.412109 61.931 171.0898
12847.778320 61.925 170.5352
12848.144531 61.917 169.6328
12848.510742 61.865 168.4688
12848.876953 61.749 167.3223
12849.243164 61.583 166.5527
12849.609375 61.430 166.3574
12849.975586 61.365 166.5312
12850.341797 61.414 166.4863
12850.708008 61.521 165.6738
12851.074219 61.584 164.0078
12851.440430 61.521 161.9258
12851.806641 61.322 160.1172
12852.172852 61.056 159.1367
12852.539062 60.835 159.0312
12852.905273 60.739 159.2324
12853.271484 60.747 159.0000
12853.637695 60.766 158.0176
12854.003906 60.709 156.5488
12854.370117 60.560 155.1113
12854.736328 60.363 154.0566
12855.102539 60.178 153.3320
12855.468750 60.024 152.5879
12855.834961 59.858 151.5762
12856.201172 59.621 150.4688
12856.567383 59.303 149.7832
12856.933594 58.973 149.9941
12857.299805 58.761 151.0137
12857.666016 58.750 151.9805
12858.032227 58.887 151.8320
12858.398438 59.016 150.1133
12858.764648 58.986 147.1660
12859.130859 58.715 143.8047
12859.497070 58.200 140.9707
12859.863281 57.518 139.4941
12860.229492 56.811 139.7812
12860.595703 56.236 141.5234
12860.961914 55.865 143.8047
12861.328125 55.653 145.8027
12861.694336 55.508 147.3125
12862.060547 55.387 148.5352
12862.426758 55.304 149.5625
12862.792969 55.267 150.1152
12863.159180 55.220 149.8184
12863.525391 55.052 148.6660
12863.891602 54.656 147.2500
12864.257812 54.001 146.6543
12864.624023 53.185 148.1094
12864.990234 52.468 152.1523
12865.356445 52.127 157.5488
12865.722656 52.161 161.8730
12866.088867 52.273 163.8750
12866.455078 52.182 164.2109
12866.821289 51.779 164.4062
12867.187500 51.128 165.9473
12867.553711 50.425 169.6465
12867.919922 49.891 175.1426
12868.286133 49.607 -178.7617
12868.652344 49.504 -172.8145
12869.018555 49.529 -166.9141
12869.384766 49.738 -161.0078
12869.750977 50.185 -155.8457
12870.117188 50.782 -152.3945
12870.483398 51.348 -150.8184
12870.849609 51.743 -150.3574
12871.215820 51.949 -149.9082
12871.582031 52.069 -148.6250
12871.948242 52.265 -146.4434
12872.314453 52.640 -144.1973
12872.680664 53.147 -142.9023
12873.046875 53.635 -142.8730
12873.413086 53.979 -143.5938
12873.779297 54.140 -144.1328
12874.145508 54.185 -143.6133
12874.511719 54.265 -141.6738
12874.877930 54.532 -138.8145
12875.244141 55.030 -136.1484
12875.610352 55.668 -134.5547
12875.976562 56.313 -134.1777
12876.342773 56.879 -134.6543
12876.708984 57.347 -135.5449
12877.075195 57.728 -136.5957
12877.441406 58.038 -137.7520
12877.807617 58.269 -139.0176
12878.173828 58.400 -140.2871
12878.540039 58.417 -141.2480
12878.906250 58.347 -141.4766
12879.272461 58.274 -140.6855
12879.638672 58.310 -139.0762
12880.004883 58.520 -137.4258
12880.371094 58.856 -136.6055
12880.737305 59.193 -136.9531
12881.103516 59.414 -138.0996
12881.469727 59.479 -139.2734
12881.835938 59.440 -139.7227
12882.202148 59.429 -139.1602
12882.568359 59.570 -138.0918
12882.934570 59.880 -137.5293
12883.300781 60.249 -138.1660
